id,name,username,description,location,profile_image_url,url,verified,followers_count,following_count,tweet_count,listed_count
50490454,Nick Doody,NickDoody,Jokes. Also serious things with the rhythm of jokes. Podcast with @CareyMarx:https://t.co/dcec1fIJr0,"UK, usually",https://pbs.twimg.com/profile_images/501714838356099072/56J9b2Ql_normal.png,https://t.co/obJ5HKfUGj,0,13922,1664,19175,252
3272207442,Al Roberts,laughingwithal,Stath Lets Flats 👍Feel Good 🥇 Sheeps 📈 Ghosts please pay for the tweets https://t.co/UUxHxvLMWt,,https://pbs.twimg.com/profile_images/1065543376857112576/9WuZK15Y_normal.jpg,,0,8753,1366,621,7
62124435,Louise Kenny,louiseckenny,"Mum, medic and academic. MD PhD. Pro Vice Chancellor, Health & Life Sciences @LivUni Opinions are mine.  💙",Liverpool,https://pbs.twimg.com/profile_images/1307440197127282689/0FJXr32Y_normal.jpg,https://t.co/7XF4UBKDxX,0,12401,1758,8954,0
258452806,Nicky Ryan,NickyRyan_,"Reporter with @TheJournal_ie through video/audio/words. Producer @stardustpod. DCU grad. Email nickyjmryan@gmail.com. Views are my own, please don't take them.",Dublin/Wexford,https://pbs.twimg.com/profile_images/1328682621547802624/H_0TOo7o_normal.jpg,https://t.co/2qU9bUqnZN,1,5311,4253,11820,58
1.09E+18,Michael Mina,michaelmina_lab,"Epidemiologist, Immunologist, Physician, Harvard Public Health/Medical School. Discuss vaccines, immunity, infectious diseases, public health, and tests","Boston, MA",https://pbs.twimg.com/profile_images/1094821170564616192/IDfKWGMR_normal.jpg,,1,107335,459,9720,2945
9.17E+17,Neil Stone,DrNeilStone,"Infection Specialist, UCLH and HTD. #IDTwitter Fungal Disease. Dad . First person to use the word #Covid according to the Oxford English Dictionary",,https://pbs.twimg.com/profile_images/1182766107213664258/90BRsprt_normal.jpg,,1,16596,8815,5739,200
45579282,Sense about Science,senseaboutsci,Campaigning charity challenging misrepresentation of science and evidence in public life. #AllTrials + #AskforEvidence home.,London UK,https://pbs.twimg.com/profile_images/747370354939727873/4aDDadZY_normal.jpg,http://t.co/gDnzTtUt07,1,46483,188,20227,1202
843728941,Tracy Edwards,TracyEdwardsMBE,Round the World Sailor and Social Activist currently running The Maiden Factor Foundation fighting for the right of all girls to an education @maidenfactor,London,https://pbs.twimg.com/profile_images/1037804525510250496/HVauNf4i_normal.jpg,https://t.co/x7WhbDHfF4,1,7293,1511,25733,107
97170019,Ross Hawkins,rosschawkins,"Hawthorn Advisors, former BBC Political Correspondent",,https://pbs.twimg.com/profile_images/1315385212675796995/z2WTiThc_normal.jpg,,0,37048,4374,16823,825
461336384,Dominic Frisby,DominicFrisby,internet odd job man,London,https://pbs.twimg.com/profile_images/1346790903256670208/Jzo3oqQ4_normal.jpg,https://t.co/3KzLXSrXSC,0,17835,1094,10189,245
1209362046,Musa al-Gharbi,Musa_alGharbi,Sociologist @Columbia. Other cool stuff.,,https://pbs.twimg.com/profile_images/1022618105988579329/GiqeGda-_normal.jpg,https://t.co/nU5iIy1fcp,0,7625,1041,7458,110
255546442,Malcolm Clark,TwisterFilm,I make factual TV. I like people who question their own cherished ideas. Be who you want to be but biological sex is a fact. Tweets are in a personal capacity.,"London, Ayrshire, the World",https://pbs.twimg.com/profile_images/1640830272/29968_421401876881_770961881_5402387_212272_n_normal.jpg,,0,15036,3570,15385,64
1.31E+18,Mark Toshner,mark_toshner,"Lecturer, University of Cambridge/ Pulmonary Vascular Physician/ still trying to figure out what to put in a bio... (views are mine etc, etc)",,https://pbs.twimg.com/profile_images/1338867688118972423/gydofYJS_normal.jpg,,0,6560,307,2146,0
354166630,Ioan Grillo,ioangrillo,"Journalist in Mexico, traveling in Latin America. NYT, Time, BBC, Letras Libres +. Author El Narco, Gangster Warlords. New book Blood Gun Money is out Feb. 23.",Mexico,https://pbs.twimg.com/profile_images/652600520826204160/GTWdDydu_normal.jpg,http://t.co/Np6RdlFD7z,1,28881,6132,6261,650
122103390,Nick Coveney,nmjcoveney,"🇬🇧&🇦🇺,🇳🇿 Lead @kobo | “Truly Dangerous”| Co-chair @PrideInPub🏳️‍🌈| (he/him) ❤️ books, tech, 🎮| All opinions own & RTs others'| @OttersRowing 🦦",London / Elsewhere,https://pbs.twimg.com/profile_images/1346109991065952256/-Ydy45cL_normal.jpg,https://t.co/07tBu5WHXM,0,7671,5114,42943,99
14835756,David Auerbach 📚,AuerbachKeller,BITWISE: A LIFE IN CODE now available from @PantheonBooks. https://t.co/dSAN7dhfxs,New York,https://pbs.twimg.com/profile_images/1320489340221464577/lEDZNONf_normal.jpg,http://t.co/HnvlLsjtyG,1,9775,1829,14987,387
291287276,Adam Smith,adamndsmith,"Science & Tech reporter @Independent
║adam.smith@independent.co.uk║All things are about tech except tech, which is about power║DMs/WhatsApp/Signal open║(he/him)",UK,https://pbs.twimg.com/profile_images/1206840662706012160/0p639hGn_normal.jpg,https://t.co/Kr1sUzNm49,1,14110,1131,1243,71
178525052,Dr Alex Concorde,DrAlexConcorde,"BS MD PhD MS MBA World's Most Over-degreed♀️🏳️‍🌈Creator New (Individual) Medicine⚕️& New Individual Psych🧠/PhD Virology Immunology Pathology, Molecular Genetics",LinkedIn: https://bit.ly/3cDUc8Y,https://pbs.twimg.com/profile_images/1269966054144520193/odGEQUDa_normal.jpg,https://t.co/Dtj6FwQ7CU,0,56591,30095,287573,922
189895397,monika bielskyte,monikabielskyte,8y digital nomad. Futures researcher/futurist designer. Working to move our popular imagination from dystopia to @protopiafutures 🌈🌍🌿🤲🏽✨,"Johannesburg, South Africa",https://pbs.twimg.com/profile_images/1300328928813494273/vHBCp7re_normal.jpg,https://t.co/RWt8D2htpV,0,8745,3198,47010,293
90627884,ジェンサン GENSAN,gensan2525,グルメ/料理/釣り/旅/ツーリング/レース/MotoGPとWGPで感動したGPライダーは、タカ、テツ、Ai、青山兄弟、たまやん、56、41、大ちゃん、宇川さん、ノリック、青木３兄弟、ノビー、かずーと、タディ、クールデビル、いとしん、平さんです。力を入れているのは家族と友人、そして仲間。皆さんと一緒に日々進化しています。,黄金の国ジパング/JAPAN,https://pbs.twimg.com/profile_images/1159717281858904064/5wEWMrD4_normal.jpg,,0,27696,27281,56525,399
1639091,Rachael Beale,FlossieTeacake,"Likes books lacks boundaries. Myriad things @LRB disclaimer etc, unpaid PA @bealelab. Also edits, parents, sings. Incapable of leaving house w fewer than 5 vols","In Cambridge, missing London",https://pbs.twimg.com/profile_images/440426286109184000/qzYG8dCw_normal.jpeg,,0,6397,2512,62584,274
7847192,Ed Conway,EdConwaySky,Numbers guy. Likes charts. Occasionally spotted on @SkyNews & @TheTimes. Books: https://t.co/NLlq0OMlqg DMs open. Email: ed.conway@sky.uk,Deep in a spreadsheet,https://pbs.twimg.com/profile_images/509109353794658304/8nhFNZrb_normal.jpeg,https://t.co/tjy1fduDFe,1,134830,1064,27503,1701
21287626,Liz Fraser,lizfraser1,"Writer, broadcaster, runner, mother. ‘Coming Clean’, my memoir of loving an alcoholic, is out in 2021 with Bloomsbury: https://t.co/QRSUzdJskV Insta: @lizfraser1",Oxford,https://pbs.twimg.com/profile_images/694504384160464897/-COgOoiY_normal.jpg,https://t.co/gG1yTw2iCH,0,11911,1638,44477,191
20598137,Tom Newton Dunn,tnewtondunn,"Chief Political Commentator on @TimesRadio and Presenter of G&T, Sundays 10am-1pm. #AFC, East Stand. 
Email: tnd@times.radio",London,https://pbs.twimg.com/profile_images/1285165787112779776/HhUwM54C_normal.jpg,https://t.co/WrkL0aqYSI,1,178149,1412,27561,2229
798370350,"Sunlit Uplands, Here We Come",Robzeeroo,💙🏳️‍🌈🇪🇺 #FBPE #Rejoiner #GTTO Allergic to gammon.,United Kingdom,https://pbs.twimg.com/profile_images/991076851547361280/uWC-cgav_normal.jpg,,0,9983,10008,22870,11
167017165,Hat Tottins 💙💙🎓🎓,Allchanges,Critical Thinking helps deconstruct propaganda & media bias.                              We need a National Critical Thinking Education Campaign!,,https://pbs.twimg.com/profile_images/471241316756488192/S7j6Z5Be_normal.jpeg,,0,6173,6791,821234,330
1.03E+18,MaryAnningRocks,MaryAnningRocks,"A campaign started by Evie, an 11yr old fossil mad girl to erect a statue of her hero the remarkable Palaeontologist Mary Anning CLICK THE WE LOVE MARY LINK ❤️","Dorset, England",https://pbs.twimg.com/profile_images/1267951068190736387/1h3sv1fF_normal.jpg,https://t.co/de4bHqwvz5,0,6537,6198,5044,37
4792944616,Angry Chef,One_Angry_Chef,Frequently angry. Dorky-looking and disappointing in real life.,UK,https://pbs.twimg.com/profile_images/703678594896285696/-W2yVLsI_normal.jpg,https://t.co/KpseNtrMPo,0,23051,518,11407,172
78549627,MarkC 🏴󠁧󠁢󠁷󠁬󠁳󠁿 ☘️🇪🇺🍻🎼 3.5% #REJOIN,mgacramer,Observer. Indulger. Pro-EU. Rejoin. Cats and dog.,Sussex,https://pbs.twimg.com/profile_images/1355879342417604611/RZyOvb4K_normal.jpg,,0,13351,13323,13980,0
3294298155,💙 Lil Old Me #PeaceAndJustice #ResistParty ✊,relovedreams,Socialist so no longer a member of the Labour Party,"Plymouth, England",https://pbs.twimg.com/profile_images/1350105280680349696/2yh_l3Y5_normal.png,,0,8857,9158,132313,79
367942114,Molara Wood,molarawood,"Writer, journalist, editor. Culture activist. Sylvan historian. Author of 'Indigo'. Chief Editor: @OuidaBooks+@OneReadAfrica. Podcast: @Art4thepeople_.",,https://pbs.twimg.com/profile_images/1221042502997893122/6araZo0X_normal.jpg,,0,16167,4923,75062,137
438286900,Sarah Chantrey,sarahchantrey,Professional Snark. 3.5.% #FBPE Humanist. Here for politics & dog videos. Currently sporting a pandemic panic fringe. Misspelt dinghy. 🇪🇺🔶 #WeMakeEvents,Earth,https://pbs.twimg.com/profile_images/1270805375202230273/FKHovDOb_normal.jpg,,0,8056,8585,17059,21
20304540,Kris Voakes,krisvoakes,"Content/Site Manager at @TheSportsman.

I specialise in 🏴󠁧󠁢󠁥󠁮󠁧󠁿 and 🇮🇹  football, cricket, rugby league, baseball and random mental arithmetic.","Manchester, England",https://pbs.twimg.com/profile_images/793577818672230401/hc-i0ubw_normal.jpg,https://t.co/LojOpVOxxx,1,30809,636,21197,343
12876222,Laurel Chor,laurelchor,"Emmy-nominated journalist, photographer, filmmaker & correspondent | Studying for a MSc in Biodiversity & Conservation @UniofOxford | @NatGeo Explorer | she/her",Hong Kong,https://pbs.twimg.com/profile_images/849959562153050112/r31mV3mt_normal.jpg,https://t.co/Tn28hFzfnN,1,42397,4550,7741,651
36334366,Alex Forsyth,AlexForsythBBC,Political Correspondent for BBC News,London,https://pbs.twimg.com/profile_images/856757869454217216/3XCM2cIA_normal.jpg,,0,13324,1620,4171,367
412408929,Samar @TheMJAP,TheMJAP,"An academic analysis of the greatest catalogue of the modern pop-era. Pressure Group. Grassroots activist. 
Note: A retweet is not an endorsement.",,https://pbs.twimg.com/profile_images/1300517157705523200/FfsLw19w_normal.jpg,https://t.co/X2gNiFzLGW,0,6019,6473,136851,55
625724923,بسمة مبارك,BasmaMubarak,محامية وكاتبة عُمانية,بوشر، سلطنة عُمان,https://pbs.twimg.com/profile_images/1317616763887063040/lZlj_jqr_normal.jpg,https://t.co/RJcP3yB08o,0,67837,1143,5562,64
7.95E+17,⚫️ Visibly angry Invisi-Jojo 🐝 🇪🇺 3.5%,eu_lover,"EU citizen #FBPE 🇪🇺, legal eagle, rejoiner, politically homeless hardline centrist. Manc Francophile. Invisible. She/her",Somewhere you won’t see me,https://pbs.twimg.com/profile_images/1313085306309148672/LMgK0HXt_normal.jpg,,0,8933,5859,33291,7
8.00E+17,Prof. Jeff Ollerton,JeffOllerton,"Consultant scientist and writer, focused on conserving pollinators and their plants. New book Pollinators & Pollination: Nature and Society (Pelagic) out now.",Global,https://pbs.twimg.com/profile_images/894078323093098500/_3cUUTeY_normal.jpg,https://t.co/EDhjdTkltz,0,6836,4756,23255,86
8.28E+17,Matthias Eberl,eberlmat,Professor of Translational Immunology @EberlLab • Infection & Immunity • Public Involvement and Engagement • Scientist and migrant #inLimbo,"Cardiff, Wales",https://pbs.twimg.com/profile_images/1350403112968839168/ELUGGyxz_normal.jpg,,0,5597,3887,19318,29
353239455,IamwhoIam 🇬🇧🇪🇺 🇸🇱,Goddess1345,"Where there’s a will, there’s a way.",European Union 🇪🇺,https://pbs.twimg.com/profile_images/970055360018034691/4G1JD7qH_normal.jpg,,0,5821,6366,459967,106
108681618,5x15,5x15stories,"5 speakers- 15 minutes each, mostly. Sign up to our mailing list: https://t.co/0JmOpde2wC",London,https://pbs.twimg.com/profile_images/1117156644453068801/-noaoWmZ_normal.jpg,https://t.co/PeHqn5WkgQ,0,7470,5283,13978,95
780024367,John Sutherland,policecommander,"Retired Copper. Husband. Dad. Believer in Hope. Writes a bit too. ‘Crossing the Line', out now from @wnbooks.  Contact: lwilliams@greeneheaton.co.uk",London,https://pbs.twimg.com/profile_images/1313794556278775808/L3kKqKUf_normal.jpg,https://t.co/Xr8gajU3vH,0,36076,3521,24293,172
207244231,bidisha_online,Bidisha_online,"Broadcaster, journalist, presenter: Guardian, Observer, Sky News, BBC, ViacomCBS // Direct films, make stills // Cultural diplomacy, political analysis //",,https://pbs.twimg.com/profile_images/1359292936186449924/XYvFlsWU_normal.jpg,https://t.co/qlXxIqsU57,0,7149,3548,19,164
7.11E+17,The Tish Murtha Archive,tishmurtha,"All images © Ella Murtha, All rights reserved. 
No usage or reproduction of any type may be made without obtaining the prior written permission of Ella Murtha.",United Kingdom,https://pbs.twimg.com/profile_images/1248214887467122689/LJlwV_0P_normal.jpg,https://t.co/sftqqgvcQU,0,6865,773,4790,87
359954173,Deepak Nambisan,DeepakNambisan,"Husband, father/2, gelatiere, DJ, writer, TV/Film consultant, barrister @ Fountain Court Chambers (own views), NY Bar, 76ers, ex-London now Pembrokeshire 🌈🌊🐬","Wales, United Kingdom",https://pbs.twimg.com/profile_images/1271666517667692544/YXxlAEJy_normal.jpg,,0,5206,4626,11611,1
157467050,Ben Sparks,SparksMaths,"Mathematician, Musician, Speaker, Teacher. Freelance, AMSP, & Uni of Bath.

@Numberphile, @MathsInspiratn speaker,  @TMiPUK, Bath @MathsJam",Bath,https://pbs.twimg.com/profile_images/664789818677846016/GvBhE39q_normal.jpg,https://t.co/fZg5HPFEK9,0,7066,818,3759,91
97471029,Daniel Trilling,trillingual,"Journalist and author. I write about migration, nationalism, memory etc for the Guardian, LRB and others. Latest book is Lights in the Distance.",London,https://pbs.twimg.com/profile_images/1304538937889824768/jHGhMgcF_normal.jpg,https://t.co/3vHvcghNyV,0,16073,1083,1536,365
2829615362,Frank Cottrell-Boyce,frankcottrell_b,"In the deserts of the heart
Let the healing fountain start,
In the prison of his days
Teach the free man how to praise.",Liverpool,https://pbs.twimg.com/profile_images/1073560268846845952/spr0bisi_normal.jpg,https://t.co/fiKcdkZ4bT,0,38982,3050,34712,229
3459850935,Karen Mellors.💙 🌹 One of those ‘dirty trots’🌹,mellors_karen,Animal lover. Hates any animal cruelty. 🌹🌹Ex Labour. Always a Socialist. GTTO🌹,Woodhouse Eaves  leicstershire,https://pbs.twimg.com/profile_images/1247909591800786945/J5sRNRoz_normal.jpg,,0,18216,15127,65765,38
451460545,Snigdha #VivaWoke,snigskitchen,"Snigdha. Just a person on Twitter. I love food, cooking, music and travel. My views are my own. Woke. https://t.co/jZZIItuRI5
https://t.co/4zL4kJZL1P","London, England",https://pbs.twimg.com/profile_images/1309240855975297024/IbqVmr3x_normal.jpg,https://t.co/dkupOMOlDq,0,14885,11661,172304,236
9.30E+17,Miffy the Wokest 🏳️‍🌈,miffythegamer,"Composer & musician. Book collector. Amateur writer. Interested in people, culture & science. Very short sighted. I do memes. I say: count your blessings. Woke.",Near Scotland but in England.,https://pbs.twimg.com/profile_images/1349129165270900738/6wFFQImr_normal.jpg,,0,12298,8993,104861,33
449574902,Duncan,DuncanHenry78,Gay Man. Critical of “Gender”. I respect opinions. I support those with gender dysphoria and Women’s rights. #IStandWithJKRowling. Views are my own.,Sheffield,https://pbs.twimg.com/profile_images/1290364701851951104/qLgTb-2w_normal.jpg,https://t.co/m8nWDA5aDE,0,5249,445,32760,16
62873962,Ross Whitaker,rosswhitakertv,"Director #TheBoysinGreen, @ShaneLowryGolf doc, @KatieTaylor film, Axel Foley Doc, Between Land & Sea🏄‍♂️, Unbreakable: @MarkPollock, When Ali Came to Ireland.","Dublin, Ireland.",https://pbs.twimg.com/profile_images/1056290441149190144/FIOxkQ-u_normal.jpg,https://t.co/1wqwdIUaex,0,5926,5380,14416,78
56706849,Joel Hills,ITVJoel,"Business and Economics Editor, ITV News",,https://pbs.twimg.com/profile_images/486104702514262016/dINjYj4D_normal.jpeg,https://t.co/CmSY9QUe2v,1,35077,1643,7994,498
194591769,Lydia Hislop,LydiaHislop,"Journalist & broadcaster. Prone to obsessions with staying horses. Lie Forrit, Taws, Djakadam, Topofthegame. On annual quest to identify the Melrose winner.",,https://pbs.twimg.com/profile_images/1798686883/Flipflop_normal.jpg,,0,26014,3035,31328,197
9.05E+17,Whatastate #FBPE,Whatastate2,Facts do not cease to exist because they are ignored - Aldous Huxley,"Exeter, England",https://pbs.twimg.com/profile_images/1205620521406279680/CKdQqbIX_normal.jpg,,0,7185,5726,10389,7
2813049204,GET A GRIP 💙,docrussjackson,"The challenge of modernity is to live without illusions & without becoming disillusioned'.

❤#SaveOurNHS❤

Views are MINE & NOT my employer's.",Sheffield,https://pbs.twimg.com/profile_images/1330655729628422149/SXzLaSYD_normal.jpg,,0,26496,23665,140628,105
7.80E+17,Pedal Me,pedalmeapp,Open 7am-7pm Mon/Fri 8am-5pm Sat/Sun. Booking: https://t.co/XvGMIaA7Uz. website: https://t.co/EgqaUZAF8N,"London, England",https://pbs.twimg.com/profile_images/1151518820927987719/IkBshfhi_normal.jpg,https://t.co/EgqaUZAF8N,0,9679,8546,15797,109
1667786520,Naylor's Natter podcast supported by TDT,pna1977,An education podcast. Hosted by our team of podcasters. Phil FCCT is on @teacherhugradio and Naylor’s Natter The Book out soonBlog: https://t.co/HdMAr06zOy,"North West, England",https://pbs.twimg.com/profile_images/1357586277072326658/RAPwGKhP_normal.jpg,https://t.co/WsMxTnt6YR,0,5778,4705,10339,40
1392483492,Alasdair Munro,apsmunro,Paediatric Registrar | Clinical Research Fellow Paediatric Infectious diseases @southamptonCRF | @DFTBubbles #COVID19 evidence review lead | Husband and dad,United Kingdom,https://pbs.twimg.com/profile_images/1112065617438355458/Kl1aYTIX_normal.jpg,https://t.co/fRkaRT0NP2,1,24210,503,12415,391
2690493319,Dr David Jeffery,DrDavidJeffery,"Lecturer in British Politics. Research Liverpool/Merseyside/British political history, populism and party politics. Run @WooltonDrama, present @AmdramPodcast.","Liverpool, England",https://pbs.twimg.com/profile_images/1286234149125324801/lEP-vbHA_normal.jpg,https://t.co/dLHOY0Wrsd,0,6580,4065,5997,81
2545759886,Ming Long AM,MingYLong,"NED, MD, CFO, FCA, GAICD, @100WOI, @cewaus, passionate about #leadership #ethics #diversity #climatechange. Tweets are my own.",Australia,https://pbs.twimg.com/profile_images/1318875373250080773/ye4AqVBF_normal.jpg,https://t.co/2kB3Lkiw1k,1,8053,2688,10359,132
1.17E+18,Monsieur Prepuce 🕯🇬🇧🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺⚫💙,MPrepuce,"Virology PhD. Mask Wearer, Hand Washer. Free thinker. Hates bullies, bullshit, brexit & racists. EuroBrit. Sweary. 93.  Make them own their brexit disaster.",Anywhere I may roam,https://pbs.twimg.com/profile_images/1173217527624867840/04X4mxNQ_normal.jpg,,0,16753,15200,18017,22
18165344,Andy Pandini 💙,pandini,Actor,"Bath, England",https://pbs.twimg.com/profile_images/1101102084626284544/NZIpIL2n_normal.png,https://t.co/RiCfk7NKMj,0,17616,1361,502,26
19311894,Gabriel Milland,gabrielmilland,Partner at @PublicFirst_PF. Ran comms at two big UK gov depts. Previously a hack. Before that a historian. Strategy. Media. Qual. Bristol City.,"London, England",https://pbs.twimg.com/profile_images/880936475260583937/nNcvErrq_normal.jpg,,0,9168,2335,20806,146
15210670,Harjinder Singh Kukreja,SinghLions,Sikh | Restaurateur | Forbes World Traveller | World’s most followed full-beard Sikh on Twitter | Awarded Jewels of Punjab by Ex-PM Dr. Manmohan Singh |,"Punjab, India",https://pbs.twimg.com/profile_images/1329104504952811520/9LZrrD0n_normal.jpg,https://t.co/IxLeeFfM5Y,1,1416441,1441119,31672,2643
1.19E+18,Dai,LfcThewool,A doubter turned believer.,North Wales,https://pbs.twimg.com/profile_images/1344806992519569408/ulYRemfw_normal.jpg,,0,9364,5897,27195,9
