id,name,username,description,location,profile_image_url,url,verified,followers_count,following_count,tweet_count,listed_count
1894632307,Ulrike Franke,RikeFranke,Policy Fellow @ecfr. Drone politics PhD @UniofOxford prev @PSIASciencesPo Writes on #Germany #Drones #AI #EuropeanDefence #Scifi. Diskutiert bei @SicherheitsPod,,https://pbs.twimg.com/profile_images/1134022374817456128/LgexSKqf_normal.jpg,https://t.co/rFNCfE9bXm,0,23303,8966,25705,543
57797169,Steven Bartlett,SteveBartlettSC,"Founder: @Thesocialchain, a world-leading publicly traded social media company. “The Diary Of A CEO”🎙No.1 UK Biz Podcast. Investor: Biotech, Space, Tech.",Steven@StevenBartlett.Com,https://pbs.twimg.com/profile_images/1295406414421209089/DfrxL8t6_normal.jpg,https://t.co/fIhZ16akan,1,95779,1865,12135,684
15017541,Mark Johnson 章迈,majohns,Education correspondent for The Economist. Before that covered China from Beijing and South-East Asia from Singapore.,London,https://pbs.twimg.com/profile_images/1564030841/M_Johnson_crop5_normal.jpg,,1,6679,6383,2717,349
38708614,Sarah McIntyre🦄🚀✨,jabberworks,"KEVIN & THE BISCUIT BANDIT is out now!
I make picture books +longer books with @philipreeve1
⭐NEW SHOP!⭐ https://t.co/B3ZSwuD0P6
https://t.co/ycEGH5pEfN",London,https://pbs.twimg.com/profile_images/1300880829682511874/sKzJ4W0U_normal.jpg,https://t.co/Z6qmi3WvgG,0,22319,5585,133262,618
1972278271,Laura Kennedy,LooraKennedy,"Freelance writer, doctorate in philosophy, columnist @IrishTimesMag, Contributing Beauty Editor @TheSTStyle kennedlaur@gmail.com","London, via Limerick/Dublin",https://pbs.twimg.com/profile_images/1218944919764598786/5R384Gop_normal.jpg,https://t.co/oCEoBOptuA,1,9004,817,16969,57
179887262,justin webb,JustinOnWeb,Rugby superforecaster,london,https://pbs.twimg.com/profile_images/1176220871872135176/MnpXpzAl_normal.jpg,https://t.co/M1u27wlBVc,1,41372,1891,10162,711
62595772,Jennifer Doleac,jenniferdoleac,Economics professor @TAMU. Director @JusticeTechLab. Host of the @ProbCausation podcast. I study crime & discrimination.,Austin & College Station,https://pbs.twimg.com/profile_images/572550826183237632/CWVtHJbB_normal.jpeg,https://t.co/0tqv9UetHr,0,36236,2405,39007,639
2666969059,Hannah Ritchie,_HannahRitchie,"Researcher at @UniofOxford. 
Head of Research at @OurWorldinData.","Edinburgh, Scotland",https://pbs.twimg.com/profile_images/1263521958983077896/trHR9G1p_normal.jpg,https://t.co/b9o7SRlGhd,0,20918,870,4248,581
1239187692,SpinningHugo,SpinningHugo,"Justice


Always ask yourself, what would Lord Diplock think?",London,https://pbs.twimg.com/profile_images/3333661334/792779c3f77881c5635ab5bc22087209_normal.jpeg,https://t.co/Z5R1SDCZDS,0,5945,1314,29550,86
65498425,Sterling Crispin 🕊️,sterlingcrispin,"Artist https://t.co/fJdO3artpL +
Technology Prototyping Researcher @Apple +
AR/VR software developer +
Creator of @cyberpaintapp +
@matucsb alumni
he/they/them",,https://pbs.twimg.com/profile_images/1319087663433932800/m7jbrVfc_normal.jpg,https://t.co/V2gcWR3GSG,0,5465,2912,18943,191
2906491178,Manjari Narayan,NeuroStats,"Causal & Predictive Inference ⋂ #Translational #DataScience 
Graphical Models. Maker of skggm.
@StanfordMed | PhD @RiceU_ECE  | BS @ECEILLINOIS",Pasteur's Quadrant,https://pbs.twimg.com/profile_images/1232919218586177536/7CVO1u72_normal.jpg,https://t.co/70N0Mp3yTY,0,5800,5152,8545,175
15996668,Anne-Laure Le Cunff,anthilemoon,"founder @ness_labs • neuroscience studies @kingscollegelon • metacognition, tools for thought, networked thinking • ex @google • public notes @mentalnodes","London, UK",https://pbs.twimg.com/profile_images/1232115663315099649/L3uzIyYW_normal.jpg,https://t.co/40TMvDgVMd,0,42427,2814,21622,1402
780993961,Tim Blais,acapellascience,"Physics Master, EduTubertainer, Musician. https://t.co/YXc6Y9TcU7. Will entertain at your virtual conference. @MasterTimBlais for personal stuff",,https://pbs.twimg.com/profile_images/1317372539832848384/_3CT2LEW_normal.jpg,https://t.co/DTSjfPyx12,0,10841,914,10903,207
18549100,Rebecca Williams,internetrebecca,"@TAPP_Project Fellow, https://t.co/XtQrCb5WwP (my tweets), header by @CALandscapeBot, she/her",Why haven't we seen a photograph of the whole Earth yet?,https://pbs.twimg.com/profile_images/1299435666401644544/nPKuxgxw_normal.jpg,https://t.co/O3wu2nAxli,0,7652,1743,41126,453
295218901,vitalik.eth,VitalikButerin,"Ethereum.

Fable of the Dragon Tyrant (not mine but it's important):
https://t.co/eWtxVOJRFR

Daylight savings time delenda est.",Earth,https://pbs.twimg.com/profile_images/977496875887558661/L86xyLF4_normal.jpg,http://t.co/yDFD4r4WXU,1,1134331,195,16776,12835
47207321,Frank Lantz,flantz,game designer,new york,https://pbs.twimg.com/profile_images/1430722939/twitter2_normal.jpg,http://t.co/qKXbkYDyeH,0,62340,407,15532,449
3874714693,augustus odena,gstsdn,research scientist at google brain. saving up for a second dog. publications: https://t.co/KuGs576O0B,,https://pbs.twimg.com/profile_images/1051336114974285824/OKBkiOga_normal.jpg,https://t.co/I5jZPzl885,0,7235,1323,303,117
76956597,David Spiegelhalter,d_spiegel,"Statistician: + evidence, risk, probability, chance, uncertainty. Chair, Winton Centre. Author- The Art of Statistics. Own opinions. I shun rude or anonymous","Cambridge, England",https://pbs.twimg.com/profile_images/827668295/me-blag-closer_normal.jpg,https://t.co/iKUZR2KhDt,0,72692,291,3326,1133
129494205,Bent Flyvbjerg (傅以斌),BentFlyvbjerg,"Professor @UniofOxford. Award-winning author, speaker, adviser
Papers for free here: https://t.co/c4BWNsGXFg
Books: https://t.co/WEzewOYWz2
Dialogue yes, polemics no",Oxford,https://pbs.twimg.com/profile_images/682340356956934146/cn43n6eQ_normal.jpg,https://t.co/hdo13NWDNx,0,6993,2621,4548,161
119060937,Syscoin,syscoin,"Trustless interoperability, token & asset microtransactions, and Bitcoin-core-compliant merge-mined security.

$SYS #blockchain #interoperability #scalability",Canada,https://pbs.twimg.com/profile_images/1259153508332384258/olPPDgrt_normal.jpg,https://t.co/kWUBjva3mQ,0,60951,6877,6547,1093
793517,Tariq Khokhar,tkb,"Head of Data for Science & Health @wellcometrust. Chair of Trustees @DataKindUK. Data, development & design nerd. Ex @RockefellerFdn & @worldbank. Cycles a lot.","Stroud & London, UK",https://pbs.twimg.com/profile_images/496438943441645568/4A8HcjA7_normal.jpeg,,0,10901,7858,13997,756
19142461,Ciarán O'Leary,ciaranoleary,Tetrapod @blueyard,,https://pbs.twimg.com/profile_images/1246149291049201664/ZWIFldgY_normal.jpg,https://t.co/igv3tkeIBp,0,10317,1391,8229,438
24807616,Joseph Gordon-Levitt,hitRECordJoe,Let’s collaborate. @HITRECORD. 😷🔴🤘,"Los Angeles, CA",https://pbs.twimg.com/profile_images/1358120395652567041/cB6JO0Ed_normal.jpg,https://t.co/iTshfNewwW,1,4098393,474,46509,15946
496223,Malthe Sigurdsson,malthe,"Previously Head of Design at @Stripe, Partner at The Factory, VP Product+Design at Rdio and Creative Director at Skype. Danish. Pronounced 'Maltah'.","San Francisco, CA.",https://pbs.twimg.com/profile_images/925238609216618497/avICsgYo_normal.jpg,http://t.co/Jnw2JsV2pw,0,5969,2081,12622,197
2784,Joe Edelman 🐝,edelwax,"Flight Attendant at @humsys. Pragmatist, value pluralist, value realist.",Berlin,https://pbs.twimg.com/profile_images/1242479636287762433/yB74ZvtE_normal.jpg,https://t.co/5UCKkomJPH,0,6048,823,4624,279
131543835,Rachel Atcheson,r_atcheson,Deputy Strategist for @BKBoroHall. Effective Altruist. Tweets are my own. #vegan,"New York, NY",https://pbs.twimg.com/profile_images/1255512095635972098/WB3Q2q_D_normal.jpg,https://t.co/cQVHsgm4zU,0,35486,430,1092,314
343982278,Christian 马思潭,cdcshepherd,"Beijing correspondent @FT 英国金融时报驻京记者 christian.shepherd@ft.com, masitan@protonmail.com or DM for Signal, etc.",Beijing,https://pbs.twimg.com/profile_images/713259203188682752/0vhPvSWV_normal.jpg,https://t.co/sWhNi05EzO,0,12185,3367,3394,266
19343841,Walt Frick,wfrick,"Executive editor, membership @qz. Previously Deputy Editor, https://t.co/Xws3IdR1EV. Economics, data, digital things. Kinda over Twitter.","Somerville, MA",https://pbs.twimg.com/profile_images/777890135048355840/_rGFlo0o_normal.jpg,https://t.co/kmtuQuoXyb,0,5186,228,971,375
54711914,Nicolas Colin 🦢,Nicolas_Colin,Cofounder & Director @_TheFamily | Subscribe to my NL @EuropeanStraits | Also @_NouveauDepart_ 🇫🇷 w/ @Vitolae ❤️ | @siftedeu | @CapitalCall_,"Munich, Germany 🇩🇪",https://pbs.twimg.com/profile_images/1323371794569592833/hRVV_zGS_normal.jpg,https://t.co/RSwpuCtiYV,0,29426,5234,47429,994
29056724,Matt Kilcoyne,MRJKilcoyne,"Deputy Director @ASI. Anti-communist. Trade. Housing. Migration. Caledonian, Cheshire/Clwyd border. British. Globalist pondscum. Live, Laugh, Love!",,https://pbs.twimg.com/profile_images/1251141262700244992/nzBvX3rE_normal.jpg,https://t.co/r6snrLEZBk,1,10765,4965,83902,120
14297863,Scott Santens 🧢🏄‍♂️,scottsantens,Writer and Unconditional Basic Income (#UBI) advocate with a crowdfunded #BasicIncome (via https://t.co/1muSRhRH9V); editor of https://t.co/iEqGkN5Ec0 (@UBIToday),"New Orleans, LA",https://pbs.twimg.com/profile_images/1349943790262489091/-e-9IhBQ_normal.jpg,https://t.co/yaiXsszB6V,1,131136,125839,120198,1850
854462688,Tuukka Saarimaa,tsaarimaa,Assistant Professor of Urban Economics @AaltoUniversity and @HelsinkiGSE.,"Helsinki, Suomi",https://pbs.twimg.com/profile_images/736142705936498688/DwY5c9qD_normal.jpg,https://t.co/vi9zbaS05A,0,5672,2273,10734,55
37047062,Leo Monasterio,lmonasterio,"Coordenador-geral de Ciência de Dados da @EnapGovBr e prof mestrado em Economia do IDP.
Todas as opiniões são minhas (ou roubadas de outras pessoas)","Brasília, Brasil",https://pbs.twimg.com/profile_images/1341884771849428993/fcgodfnl_normal.jpg,https://t.co/eEZpUtgmOt,0,24054,2139,37731,297
144658847,Christopher Snowdon,cjsnowdon,A good man and thorough. Insta-blocks smileys.  IEA. Views are my own. 7️⃣7️⃣,Sussex,https://pbs.twimg.com/profile_images/1316126370867617793/nAE7eRiM_normal.jpg,https://t.co/yPtrQWpcLH,1,36462,2035,32508,391
1.06E+18,Itai Sher,itaisher,Economics and Ethics.  UMass Amherst.,"Amherst, MA",https://pbs.twimg.com/profile_images/1059170765424082944/EaMp42eF_normal.jpg,https://t.co/uE7Y1AA2sD,0,5243,3469,40371,63
17916617,Charles Franklin,PollsAndVotes,"Co-Dev. http://t.co/FFguVBci5o, Dev-http://t.co/k0tFjgVcw2, Director Marquette Law School Poll, Prof Emeritus UW-Madison. R nerd.","Madison & Milwaukee, WI",https://pbs.twimg.com/profile_images/125263569/Franklin4web_normal.jpg,http://t.co/zN2cRg1FB4,0,17294,1793,15602,956
107537132,lorena hathaway,lorenahathaway,Head of Marketing @Fenrisinsurtech #Insurtech #Digitalmarketing #Marketing #technology Born in Santiago/Chile. Typos are my own.,Silicon Valley,https://pbs.twimg.com/profile_images/932831775407009792/E_Yi6edM_normal.jpg,https://t.co/L6Xb5LWJPs,0,26896,26221,12210,633
940876952,Marianne M☮️,MarianneM10,"Rettferdighet, følger med, er en tenker, #PayItForward Styreleder i @HumanityNorway 
Drar til Hellas for å hjelpe når jeg kan 
#IDWP 
Twitrer for @gateteamet",Drøbak,https://pbs.twimg.com/profile_images/1340043694414684161/7GfVbZBG_normal.jpg,https://t.co/jMayFyeNTy,0,6724,5141,68809,45
8.48E+17,Aaron Sibarium,aaronsibarium,Reporter @FreeBeacon. DMs open. Pronouns: he/he. I am only to be referred to in the nominative case; accusatives and datives are inherently objectifying.,"Washington, DC",https://pbs.twimg.com/profile_images/1306775686187753479/i4kR2nvx_normal.jpg,,0,8904,3563,10085,81
84445191,Bryan Walsh,bryanrwalsh,"Future Correspondent @Axios. Fmr launch editor @ozm, ex-international editor @time. Author of END TIMES, published by @hachetteUS. Email bryan.walsh@axios.com",New York,https://pbs.twimg.com/profile_images/459073846390177792/LM6sAN8-_normal.jpeg,https://t.co/H2s4Dlrldf,1,21189,1751,1534,1243
46582158,Matthew Stotts 🇺🇸,mlstotts,"Invest in the change you want to see in the world.
@SCASantaBarbara @UCSBTMP @MITEFCC","Montecito, CA",https://pbs.twimg.com/profile_images/1312884413420589056/RB0MqDcq_normal.jpg,https://t.co/Bbh58Hkec9,0,6152,3982,39145,640
378239241,Rodney Hunter II,RodneyHunter_,"Founded @AgedWealth | Education Policy, Labor Market Discrimination, Occupational Licensing- https://t.co/vS1CsnDoPY","Dayton, OH",https://pbs.twimg.com/profile_images/1348601206369886208/eZplGSeq_normal.jpg,https://t.co/dSB52iR0lG,0,5242,5892,78338,2
184465671,Marco Valerio,Agentmarco,Real U.S. person.,"Las Vegas, NV",https://pbs.twimg.com/profile_images/512901938564698112/R9eCAxwS_normal.jpeg,,0,6430,6330,17132,211
47987652,Ahmed AlDulaijan | أحمد الدليجان,iAbu3adel,👾 يقولون أني قارئٌ نهم. مهتم بالعلوم والتقنية وكيف يشكّلان عالمنا | They say I'm a voracious reader. Interested in sci/tech & how they shape our world,"Dhahran, Saudi Arabia",https://pbs.twimg.com/profile_images/1238839829435211783/q02H-Eq9_normal.jpg,https://t.co/XFIRnHgj9a,0,5316,5162,42827,74
89729328,Luca Dellanna,DellAnnaLuca,Antifragile organizations & operational excellence consultant • Complex systems researcher • https://t.co/w8ggRfQM6v • My links: https://t.co/71wgTOQI2W,Turin 🇮🇹 / Singapore 🇸🇬,https://pbs.twimg.com/profile_images/1247405893760606209/IkuWhe8H_normal.jpg,https://t.co/slHEP22HOj,0,18955,1005,21875,572
786818,Tony Wright,webwright,"CEO @RescueTime.  

prev founder/CPO @glowforge (largest 30-day crowdfunding campaign ever).

Often (re)tweet about optimism, rationality, and startups.","Austin, TX",https://pbs.twimg.com/profile_images/1089957858509111296/WoqmkmVf_normal.jpg,https://t.co/HzrfMbaH0z,0,7082,953,10069,386
600512258,Sigal Samuel,SigalSamuel,Staff Writer at Vox. Former Religion Editor at The Atlantic. Author of the children's book OSNAT AND HER DOVE and the novel THE MYSTICS OF MILE END.,"Washington, DC",https://pbs.twimg.com/profile_images/620982981860048896/apIfXs9o_normal.jpg,https://t.co/gEPGQfYo0t,0,9548,2784,6887,272
84653850,Brendan Nyhan,BrendanNyhan,"@Dartmouth poli sci professor, @UpshotNYT contributor, @BrightLineWatch co-organizer. Before: @fordschool @umich / @CJR / Spinsanity / All the President's Spin.","Hanover, NH",https://pbs.twimg.com/profile_images/909873423031074816/iOz9-iBu_normal.jpg,https://t.co/SLPQ03K6Th,1,90006,14558,97101,2365
11216662,David Haber,dhaber,"Firmwide Strategy @GoldmanSachs. Previously: Founder, CEO @onbondstreet and VC @SparkCapital. @Harvard biochem. Husband to @juliabhaber #longlivesmallbusiness",New York City,https://pbs.twimg.com/profile_images/945872923872522240/J2A2Jtwh_normal.jpg,https://t.co/kUpCtHYgjh,0,15141,6694,6930,372
16558121,Priyanka Gill,priyankagill,Co-founder MyGlamm; Founder & CEO POPxo & Plixxo,India,https://pbs.twimg.com/profile_images/1202585255615422466/-D0byd1F_normal.jpg,https://t.co/W9LkBB9Wsl,0,10828,1956,9206,175
439179969,Alvaro Paz #18.572,pazbolso,Senior Manager @PwC_Uruguay | Ex-vicepresidente del Club Nacional de Football @Nacional,"Montevideo, Uruguay",https://pbs.twimg.com/profile_images/815358486653632512/mBLM0pVu_normal.jpg,,0,6703,555,17580,8
2500367101,Abi Tyas Tunggal,AbiTyasTunggal,"Living in accordance with shoshin and kaizen, helping where I can. Opinions are subject to change. Day @upguard, night @breakoutcareers & @himalayasapp",abi@tyastunggal.com,https://pbs.twimg.com/profile_images/1272827188455170048/usJBAWHP_normal.jpg,https://t.co/6SlXymvE9Y,0,5017,1179,1055,256
1.02E+18,Tinkered Thinking,TinkeredThinker,"Tinker with the way you Think. Podcast: 1000+ episodes. App: @TheTinkeredmind, Book: https://t.co/iC76F5oPIi",Anterolateral Temporal Lobe,https://pbs.twimg.com/profile_images/1160778833357729793/yJAiye8E_normal.jpg,https://t.co/ZtiI6a6ADD,0,11482,398,13464,212
255249826,ATMEmergingMarketsCharts,ATMcharts,https://t.co/F4sQwZwtb4,,https://pbs.twimg.com/profile_images/859103793887272960/BX1wHVFS_normal.jpg,,0,5529,600,4359,258
629844555,Nik Sharma,mrsharma,"Investor, advisor & operator to your favorite brands at @SharmaBrands. 📲 Text me: 917-905-2340 for DTC tips & tricks.","Manhattan, NY",https://pbs.twimg.com/profile_images/1268022732496801795/MhN1uXFc_normal.jpg,https://t.co/rTlbdHvduM,1,63155,2518,27949,822
195592527,Speciesism: The Movie,Speciesism,Speciesism: The Movie is a new kind of documentary. You'll never look at animals the same way again- especially humans. Retweets AREN’T endorsements. WATCH NOW:,“Speciesism: The Movie”,https://pbs.twimg.com/profile_images/458979107120762882/L3391hbr_normal.png,https://t.co/32676WnvrF,0,8225,683,12270,147
97860083,Hillary,hillarylauryn,,,https://pbs.twimg.com/profile_images/1263607430438481920/CDXpDOhA_normal.jpg,,0,10229,758,5082,68
62183077,Vince Buffalo,vsbuffalo,"Postdoc in evolutionary genetics. ♥s biology, probability, statistics, climbing, fly fishing, backpacking. Author of the book Bioinformatics Data Skills. he/him","Eugene, OR",https://pbs.twimg.com/profile_images/797204252535857152/I_Bk8pup_normal.jpg,https://t.co/ljKVVAsx16,0,8790,1390,20371,356
247237519,Bartek Gola,GolaBartek,"Just another pretentious Twitter's account description:
Venture Capital | Tech entrepreneurship | Football (the authentic one) | Politics.
Polish/English",Poland,https://pbs.twimg.com/profile_images/1305718807219130370/wO43z7L5_normal.jpg,http://t.co/7CbFofZDNa,0,7040,4959,55116,125
2579931,Michal Branski,vxel,"Członek zarządu WP Holding ds. Strategii; basket, lektury, dzieci i debiasing; irytuje go nieprzewidywalność futbolu; Stomil (Walka) Olsztyn","Poland, Warsaw",https://pbs.twimg.com/profile_images/1325172343044415489/OatEzliS_normal.jpg,https://t.co/7ygadxwR7f,0,6345,2029,21524,83
171556098,Chris Percy,chris_percy,Careers Researcher - focus on social change & how people get great careers. Hope some rubs off....〰️〰️〰️ Also Dad to Rafa/Azu | Strategy Work  |  🇧🇩 Fan | 汉语生疏了,,https://pbs.twimg.com/profile_images/756957507956932608/1_rq9oAz_normal.jpg,,0,7940,1059,983,10
2224401,Paul Armstrong,paul__armstrong,"WORK: @here_forth Author/Writer : ‘Disruptive Technologies’, Courier/Cool Hunting/OnOffice Creator/Curator : #WDADTW #TBDConf @themediaisdying",UK,https://pbs.twimg.com/profile_images/1297768538938265600/3qwu1u71_normal.jpg,https://t.co/9tYrlmulHD,1,13750,4379,39510,500
1734842364,Igbo Bible,IgboBible,"Jizọs Kraịst bụ Onye-nwem na
Onye Nzọpụtam.#Jesus #Christ is
my Lord and my Saviour.
Ka anyị tụkwasịnụ Chineke obi mgbe nilé.
#Igbo #Bible #Africa ñỤỌỊ",Anị Igbo,https://pbs.twimg.com/profile_images/378800000419080617/1d21280967db82a549356f25e8be2e89_normal.jpeg,,0,139564,138310,45445,57
11582012,Antonio García Martínez,antoniogm,"Wrote 'Chaos Monkeys' (https://t.co/qQkGLeQi3x). Formerly @facebook, @ycombinator. גם זה יעבור 🇺🇲🇪🇸",Zoomlandia,https://pbs.twimg.com/profile_images/1285061678330068993/0_bDqSVw_normal.jpg,https://t.co/TprW90i36o,1,53649,9399,7152,1045
47504804,Jordan Schneider 司马乔丹,jordanschnyc,"Tweeting on China tech and US-China

ChinaTalk podcast: https://t.co/uHYhJ8hH2R

Newsletter: https://t.co/xSh5ALVBmS 

@cnasdc

Keep me going: https://t.co/cTJSoCtXcF",New York,https://pbs.twimg.com/profile_images/1321953364154978315/Xyb0PWxi_normal.jpg,https://t.co/xSh5ALVBmS,0,5542,2334,11961,152
29170474,Simon Eskildsen,Sirupsen,"Principal Engineer @Shopify. Performance, databases, search, scalability, and resiliency. Toxiproxy, Logrus, Semian, @computernapkins 🇩🇰🇨🇦","Ottawa, Canada",https://pbs.twimg.com/profile_images/1066398389464555520/zockiRAy_normal.jpg,https://t.co/lGprTMnO09,0,6183,260,11769,175
3840,jason@calacanis.com,Jason,meme dealer; I've invested in startups like @uber @thumbtack @robinhoodapp @desktopmetal @calm & my dealflow at https://t.co/MsCfczPaob; bestie @theallinpod,94107,https://pbs.twimg.com/profile_images/1296864605269000192/tRBPfyJN_normal.jpg,https://t.co/bbu7uF0gJK,1,392612,2729,26498,13567
96015193,(((Matthew Lewis))) is an autonomous autobahn,mateosfo,"Climate change, energy policy, baked goods, bicycles, in reverse order. N+1. Free-heeling turn earner. BBQist. ❤️ YIMBY. https://t.co/bigWRP0vXk","Berkeley, CA",https://pbs.twimg.com/profile_images/1235773813230637058/f9frmAih_normal.jpg,https://t.co/hHt8pgK1cZ,0,9435,5689,79820,364
232120274,Jesse Livermore,Jesse_Livermore,"Trader, Speculator, Bucketeer",,https://pbs.twimg.com/profile_images/1202370756/jesse_livermore_normal.jpg,http://t.co/m2UiZfJDyj,0,77601,6676,6920,2055
41676231,Edouard Mathieu,redouad,Head of Data at @OurWorldinData • Mostly working on COVID-19 (https://t.co/TolFEJgKGq) • Ex-@UK_Biobank @OxPrimaryCare @BDI_Oxford,"Paris, France",https://pbs.twimg.com/profile_images/1341520440146190339/7YrrBsQy_normal.jpg,https://t.co/rsErgtjooc,0,18693,146,3334,250
72103,Oli Barrett,OliBarrett,I'm trying to make life-changing introductions. Co-founder @TOTScampaign @TennerFiverYE @VIYproject @CleanandCool https://t.co/vti5ZafiUG,United Kingdom,https://pbs.twimg.com/profile_images/1290206127607734272/b2SQEN8d_normal.jpg,https://t.co/3UeJGtWFVB,0,24632,18884,28184,657
14290226,Jeff Miller,dashofinsight,"Investment manager, blogger on economy and finance, former Wisconsin college prof, quant guy, leading bridge player, sports fan, husband and dad.","Naperville, IL",https://pbs.twimg.com/profile_images/911016099336114176/pLqTIGhd_normal.jpg,http://t.co/xcPfKnHHmS,0,7152,764,2974,343
155310985,Patricio Sainz,patriciosainzr,"Estudiante en @derechouchile. Liberal igualitario, DC. Sin superior jerárquico. De centro excéntrico, viejo chico burócrata.",Chilezuelandia,https://pbs.twimg.com/profile_images/1342475804794626049/901puOzk_normal.jpg,,0,7286,6725,69473,24
403908693,Gregory Conley,GregTHR,President @AVABoard. #HarmReduction and #Vaping advocate. Contact: 6O9-947-8O59 gconley at vaping dot org,"Medford, New Jersey",https://pbs.twimg.com/profile_images/1175802306815827969/H84wtcSe_normal.jpg,https://t.co/wTvirXkNMu,1,18457,6094,41556,251
333430733,Mark Koyama,MarkKoyama,Economic historian at George Mason University. Coauthor of Persecution & Toleration (https://t.co/INtQNodaCL),"Arlington, VA",https://pbs.twimg.com/profile_images/591461130050015232/nZt5-dWV_normal.jpg,http://t.co/cucmZhvNis,0,9356,720,8779,307
8.65E+17,Neoliberal 🌐,ne0liberal,A stream of consciousness from the Neoliberal Project. Consequentialist. Radically pragmatic. A project of @CNLiberalism and @PPI,"Washington, DC",https://pbs.twimg.com/profile_images/1278044080396742659/N-e1J20r_normal.jpg,https://t.co/KgNeEoI5iL,0,53233,759,9418,486
14184699,Rabbi Josh Yuter,JYuter,"For my thoughts are not your thoughts, neither are your ways my ways - Is. 55:8. Jewish stuff + bad jokes. All opinions subject to change.","Jerusalem, Israel",https://pbs.twimg.com/profile_images/1009476167840227331/7p0NGKDL_normal.jpg,https://t.co/tHjDxmMD9x,1,54677,4299,124699,362
7.03E+17,The Charlieton,TheCharlieton,Just trying to become the best plumbing contractor in Bemijdi https://t.co/C2ijMwpMk6,New York City,https://pbs.twimg.com/profile_images/702734985271316481/Z0h-ln0L_normal.png,https://t.co/EECzduCgJF,0,9612,2761,3713,190
290664461,taimur,taimurabdaal,💻 co-founder @causalhq + 🎙 podcaster @noverthinking,London,https://pbs.twimg.com/profile_images/1273720636586803201/PESc9wtY_normal.jpg,https://t.co/rXtR9DxpO4,0,11868,1803,6462,115
48111864,Alec Stapp,AlecStapp,Director of Technology Policy @ppi,"Washington, DC",https://pbs.twimg.com/profile_images/1206761951608659969/W24o0W8I_normal.jpg,https://t.co/GHfMHvCiHb,0,12795,690,12083,267
10724012,Andy Matuschak,andy_matuschak,"Wonder, blunder, salve, solve!

Working on tools that expand what people can think and do.

Past: led R&D @KhanAcademy; helped build iOS @Apple.","San Francisco, CA",https://pbs.twimg.com/profile_images/2594815487/Headshot_normal.jpg,https://t.co/F3LPlbcnT4,1,38068,1375,10098,1494
45177132,Jai Mani,jaimani,"Product Manager @ButterflyNetInc. Ex-PM @PocophoneGlobal, @XiaomiIndia, @googleplay/@android. Interested in healthcare + technology","New York, NY",https://pbs.twimg.com/profile_images/848048603826401280/_ze6bEPA_normal.jpg,,1,57920,940,3278,105
9670742,Ian Hogarth,soundboy,"engineer (ML at cambridge), entrepreneur (@songkick), angel investor, visiting professor (@IIPP_UCL). co-author: @stateofAIreport",LDN stand up tall,https://pbs.twimg.com/profile_images/1006453796061446145/QpVh0sBT_normal.jpg,https://t.co/GTfChBwCog,0,12368,2407,9948,592
240049622,David Perell,david_perell,"""The Writing Guy"" | I tweet about writing, learning and business | My Podcast: https://t.co/1NhTBHcK8l | My writing school: https://t.co/bEFFy6bVaC","Austin, Texas",https://pbs.twimg.com/profile_images/1341406620107091968/Cxxf4Uf5_normal.jpg,https://t.co/uPoJWdWFdE,0,163299,813,25038,3288
3183383692,Lulie,reasonisfun,Making sense of the world through critical rationalism. Trying to improve both. 🐁🌎 Epistemology applied to everything. ✨,"Oxford, UK",https://pbs.twimg.com/profile_images/1346474913842909185/jn2uksps_normal.jpg,https://t.co/a5c9SgpWtO,0,7834,274,4689,173
711209035,Sam Davies,stutterhug,"Ssh, quietly making silent comics - https://t.co/WMKNmiO95I
Creator of Hexvet for Boom! 
Ghost botherer and Boxer dog obsessive.","Lost at Sea, UK",https://pbs.twimg.com/profile_images/711581636408844288/h4wKO4ur_normal.jpg,https://t.co/S3DUC6XlaD,0,20263,726,5219,115
795885295,Aella,Aella_Girl,"professional dumb question asker
https://t.co/6pheVaP0LD",Seattle,https://pbs.twimg.com/profile_images/1274552351106326536/Nfe6uRZg_normal.jpg,https://t.co/3Eb6T4KZEo,1,72176,211,23224,572
2323067102,Bushra Farooqui 📖,startuployalist,product @airtime || striding towards a patiently long future || imbuing sf with a feeling of home,"San Francisco, CA",https://pbs.twimg.com/profile_images/1342420061139521536/6pTtD-q5_normal.jpg,https://t.co/ugPfKILyd5,0,5403,5383,13825,253
38266606,Brandon Quittem,Bquittem,#bitcoin,"Minneapolis, MN",https://pbs.twimg.com/profile_images/1255201401296297989/1shiGtXA_normal.jpg,https://t.co/J81IOZMRtj,0,13659,1769,10375,343
449839063,Ameer Rosic,AmeerRosic,"Multiple founder, Currently baking my next venture, @dollar_cake , Philosophy junkie, psychonaut. And the host of #AmeerApproved",Toronto,https://pbs.twimg.com/profile_images/1347745327231754241/xyugPbPz_normal.jpg,https://t.co/MX7dIQIGpx,1,22828,4506,48243,2625
57887546,tyro,DoubleEph,Co-author - with @folafagbule - of “Formation: The Making of Nigeria from Jihad to Amalgamation” UK  https://t.co/9PDlOe9B4X US  https://t.co/uKtB8hyPn8,This Sceptred Isle,https://pbs.twimg.com/profile_images/1338941307197198336/tcpjF3aj_normal.jpg,https://t.co/pEhyLxzNXn,0,115980,1769,310731,436
